something fascinating 	positive
a shakespearean tragedy 	negative
predictable and cloying , 	negative
should avoid this like the dreaded king brown snake . 	negative
playfully profound ... 	positive
the movie is well done , but slow . 	negative
on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience . 	positive
've learned the hard way just how complex international terrorism is 	negative
with really solid performances by ving rhames and wesley snipes 	positive
it 's a setup so easy it borders on facile , 	negative
, should n't have been made 	negative
yakusho , as always , is wonderful as the long-faced sad sack ... and his chemistry with shimizu is very believable 	positive
been there , done that , liked it much better the first time around - when it was called the professional 	negative
strongly reminiscent 	negative
haynes makes us see familiar issues , like racism and homophobia , in a fresh way . 	positive
the cast , collectively a successful example of the lovable-loser protagonist 	positive
hodgepodge . 	negative
that grew hideously twisted 	negative
leave fans clamoring for another ride 	positive
to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters 	negative
bogged down 	negative
throws away 	positive
one of those comedies that just seem like a bad idea from frame one 	negative
a hilarious ode to middle america and 	positive
quarter the fun of toy story 2 	negative
that allows him to churn out one mediocre movie after another 	negative
muddled , repetitive and ragged 	negative
but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . 	positive
, without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision 	positive
cleverest 	positive
bonus 	positive
derailed by bad writing and 	negative
too clever 	positive
nothing really happens 	negative
buried somewhere inside its fabric , but never clearly seen or felt 	negative
innovations and glimpse 	positive
is hindered by uneven dialogue and plot lapses . 	negative
... no charm , no laughs , no fun , no reason to watch . 	negative
the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself 	negative
the libretto directs , ideally capturing the opera 's drama and lyricism 	positive
romp from robert rodriguez . 	positive
it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism 	negative
deeply biased 	negative
one of the cleverest , most deceptively amusing comedies of the year 	positive
, the movie possesses its own languorous charm . 	positive
, convincing 	positive
is virtually unwatchable . 	negative
ken russell would love this . 	positive
are scenes of cinematic perfection that steal your heart away . 	positive
something rare and riveting : 	positive
stoner midnight flick , sci-fi deconstruction 	negative
adoring , wide-smiling reception 	positive
injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again 	positive
despite a quieter middle section , involving aragorn 's dreams of arwen , this is even better than the fellowship . 	positive
as rude and profane as ever , always hilarious and 	positive
does n't really believe in it , 	negative
but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them . 	positive
the advantage of a postapocalyptic setting is that it can be made on the cheap . 	negative
iranian drama 	positive
no doubt that this film asks the right questions at the right time in the history of our country 	positive
's a treat watching shaw , a british stage icon , melting under the heat of phocion 's attentions 	positive
fantasized 	positive
big-screen experience 	positive
faulty 	negative
it is almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half 	positive
bringing an unforced , rapid-fire delivery to toback 's heidegger - and nietzsche-referencing dialogue 	positive
watching it was painful . 	negative
over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time 	positive
finish , like a wet burlap sack of gloom 	negative
eloquent memorial 	positive
, lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics . 	negative
succeed 	positive
masterpiece 	positive
new relevance , 	positive
retro-refitting exercise 	negative
legs 	positive
first-timer john mckay is never able to pull it back on course . 	negative
a celebration of feminine energy , a tribute to the power of women to heal 	positive
unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you . 	negative
a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres -- 	positive
a romantic crime comedy 	positive
delicious 	positive
gentle , touching story 	positive
safe as to often play like a milquetoast movie of the week blown up for the big screen 	negative
help chicago make the transition from stage to screen with considerable appeal intact . 	positive
excellent storytelling 	positive
hard to like a film so cold and dead 	negative
poetic tragedy 	negative
a young woman who knows how to hold the screen 	positive
makes an unusual but pleasantly haunting debut behind the camera 	positive
to do that is really funny 	positive
have to admit that i am baffled by jason x. 	negative
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this 	negative
ends up delivering in good measure 	positive
if you love the music , and i do 	positive
this painfully forced , false and fabricated 	negative
into an argentine retread of `` iris '' or `` american beauty 	negative
a highly spirited , imaginative kid 's movie 	positive
has a sense of his audience 	positive
what a thrill ride 	positive
kind , 	positive
out of sight 	positive
made without a glimmer of intelligence or invention 	negative
a pathetically inane and unimaginative cross between xxx and vertical limit . 	negative
'd prefer a simple misfire 	negative
the dialogue and drama often food-spittingly 	negative
an appalling , 	negative
students that deals with first love sweetly 	positive
poor acting 	negative
hard to care 	negative
antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it 	positive
independent film 	positive
i found myself strangely moved by even the corniest and most hackneyed contrivances . 	positive
nothing happens 	negative
by turns fanciful , grisly and engagingly quixotic . 	positive
starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers . 	negative
one-dimensional buffoons that get him a few laughs but nothing else 	negative
the film , which gives you an idea just how bad it was 	negative
ca n't possibly be enough 	negative
that omnibus tradition called marriage 	negative
this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie . 	negative
he is an imaginative filmmaker who can see the forest for the trees 	positive
manages not only 	positive
is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery 	positive
is hugely overwritten 	negative
does display greatness 	positive
a hundred of them can be numbing 	negative
by a screenplay that forces them into bizarre , implausible behavior 	negative
endlessly repetitive 	negative
real 	positive
like mike shoots and scores , doing its namesake proud 	positive
coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings . 	negative
uneven performances and a spotty script 	negative
this is a third-person story now , told by hollywood , and much more ordinary for it . 	negative
it 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny . 	positive
show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen 	negative
anarchists who face arrest 15 years after their crime 	positive
's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . 	positive
antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but 	positive
away a believer again and quite cheered at just that 	positive
amoral 	negative
a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout 	negative
for an intelligent weepy 	positive
as grant 's two best films 	positive
the mysteries of human behavior 	positive
is off-putting , to say the least , not to mention inappropriate and wildly undeserved . 	negative
it 's hard to say who might enjoy this 	negative
zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance 	positive
timely than its director could ever have dreamed 	positive
is a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay 	negative
diminishing his stature 	negative
as played by ryan gosling , danny is a frighteningly fascinating contradiction . 	positive
're clueless and inept 	negative
a great companion piece to other napoleon films . 	positive
developed hastily 	negative
to suggest possibilities which imbue the theme with added depth and resonance 	positive
moments of jaw-droppingly odd behavior 	positive
fails because it demands that you suffer the dreadfulness of war from both sides . 	negative
in a way that 's too loud , too goofy and too short of an attention span 	negative
are jarring and deeply out of place in what could have 	negative
by the brutality of the jokes , most at women 's expense 	negative
about 25 minutes of decent material 	negative
for devotees of french cinema 	positive
we never feel anything for these characters , and as a result the film is basically just a curiosity . 	negative
predictable outcome 	negative
borrows a bit from the classics `` wait until dark '' and `` extremities '' ... but in terms of its style , the movie is in a class by itself 	positive
get to an imitation movie 	negative
trusts the story it sets out to tell . 	positive
adorably ditsy but heartfelt performances 	positive
the ` laughing 	positive
without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway 	positive
so incredibly inane 	negative
against the frozen winter landscapes of grenoble and geneva 	positive
the intensity with which he 's willing to express his convictions 	positive
distract 	negative
cheap manipulation or corny conventions 	negative
... it 's as comprehensible as any dummies guide , something even non-techies can enjoy . 	positive
is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . 	positive
boisterous and utterly charming 	positive
well integrated 	positive
as boring 	negative
the inspiration 	positive
does leblanc make one spectacularly ugly-looking broad 	negative
the scariest guy you 'll see all summer 	positive
the emperor 's club , ruthless in its own placid way , 	negative
that plays like a 95-minute commercial for nba properties 	negative
gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in 	positive
criminal 	negative
lacks in action 	negative
get the same love story and 	positive
i have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short . 	negative
resurrecting performers who rarely work in movies now ... 	positive
plaintiveness 	negative
just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart 	positive
generate a lot of energy 	positive
perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness . 	positive
sporting one of the worst titles in recent cinematic history 	negative
put hairs on your chest 	positive
is interesting to see where one 's imagination will lead when given the opportunity 	positive
're touched by the film 's conviction that all life centered on that place , that time and that sport 	positive
a cute partnership 	positive
is hilariously , gloriously alive , and quite often hotter than georgia asphalt . 	positive
, and of the thousands thereafter 	positive
more bizarre 	negative
truly 	positive
produce another smash 	positive
, riveting and handsomely 	positive
attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way 	negative
offer audiences any way of gripping what its point is , or even its attitude toward its subject 	negative
heart attack 	negative
slow and dreary 	negative
the way for adventurous indian filmmakers toward a crossover 	positive
is fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching . 	positive
that would set it apart from other deep south stories 	positive
flawless film 	positive
complications 	negative
unendurable 	negative
a small star with big heart 	positive
are all direct-to-video stuff 	negative
sets this romantic comedy apart from most hollywood romantic comedies 	positive
hits every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , childlike and inherently funny 	negative
you would n't want to live waydowntown , but it is a hilarious place to visit 	positive
open-hearted film 	positive
look so bad in a major movie 	negative
sickly entertainment at best and mind-destroying cinematic pollution at worst 	negative
jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery 	negative
odd , inexplicable and unpleasant 	negative
her complicated characters be unruly , confusing and , through it all , human 	positive
from the start -- and , refreshingly , stays that way 	positive
why anyone should bother remembering it 	negative
you 'll like it . 	positive
lumps of coal 	negative
( taymor ) utilizes the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work . 	positive
dramatic animated feature 	positive
director juan jose campanella 	positive
the funniest jokes 	positive
's an 88-minute highlight reel that 's 86 minutes too long . 	negative
goldmember has none of the visual wit of the previous pictures , and 	negative
but the movie that does n't really deliver for country music fans or for family audiences 	negative
being the barn-burningly bad movie it promised it would be 	negative
wrong 	negative
had released the outtakes theatrically and used the film as a bonus feature on the dvd 	positive
classical 	positive
phenomenal , water-born cinematography 	positive
do n't add up to much more than trite observations on the human condition . 	negative
to investigate 	positive
lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food 	positive
as the treat of the title 	positive
like a splendid meal 	positive
anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly . 	negative
it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least . 	positive
... the reason to go see `` blue crush '' is the phenomenal , water-born cinematography by david hennings . 	positive
allows us to chuckle through the angst 	positive
is a great deal of fun 	positive
odd purity 	positive
which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films 	positive
gorgeous exterior photography 	positive
a good music documentary , probably one of the best since the last waltz . 	positive
knucklehead 	negative
intelligent high school 	positive
dashing and resourceful hero 	positive
do you 	positive
to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving 	positive
a dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3d goggles the theater 	positive
'd rather watch them on the animal planet . 	negative
gives poor dana carvey nothing to do that is really funny 	negative
i ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ... 	negative
find it with ring , an indisputably spooky film ; 	positive
comes along only occasionally , one so unconventional , 	positive
can truly be 	positive
is that they 're stuck with a script that prevents them from firing on all cylinders . 	negative
the funniest person 	positive
just fine 	positive
be lost on the target audience 	negative
quite entertaining 	positive
thrills , too many flashbacks 	negative
too infuriatingly quirky and taken with its own style . 	negative
punchy dialogue 	positive
the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . 	negative
michael myers for good 	positive
from a consummate actor incapable of being boring 	positive
go over the top and movies that do n't care about being stupid 	negative
, provocative and vainglorious 	negative
flounders under the weight of too many story lines 	negative
miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life . 	negative
ringside seat 	positive
start reading your scripts before signing that dotted line . 	negative
gets the tone just right -- funny in the middle of sad in the middle of hopeful 	positive
they have been patiently waiting for 	positive
, the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability . 	negative
a story whose restatement is validated by the changing composition of the nation 	positive
to boring , self-important stories of how horrible we are to ourselves and each other 	negative
adding flourishes -- artsy fantasy sequences -- that simply feel wrong 	negative
aching 	negative
tear-drenched 	positive
often shocking but ultimately worthwhile 	positive
most thrillers send audiences out talking about specific scary scenes or startling moments ; `` frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home . 	positive
this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero . 	negative
it is n't entirely persuasive 	negative
mesmerised 	positive
the barn-burningly bad movie it promised it would be 	negative
the benjamins that 's hard to resist 	positive
further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap 	negative
hopefully inspire action 	positive
plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter 	negative
take before indigestion sets 	negative
to keep upping the ante on each other , just as their characters do in the film 	positive
steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph . 	positive
nearly every attempt at humor here is doa . 	negative
ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side 	positive
rosenthal ( halloween ii ) 	negative
is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why 	positive
what should have been a painless time-killer 	negative
stirring road movie . 	positive
rather brilliant little cult item 	positive
from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting 	positive
is just such an achievement . 	positive
resonant 	positive
is neither dramatic nor comic 	negative
in heaven 	positive
albeit a visually compelling one , 	positive
all the story gives us is flashing red lights , a rattling noise , and a bump on the head 	negative
the most original in years 	positive
comes to resemble the kind of soft-core twaddle you 'd expect to see on showtime 's ` red shoe diaries . 	negative
should bolster director and co-writer 	positive
few ` cool ' actors 	negative
i must have failed 	negative
is even lazier and far less enjoyable 	negative
a cheap , ludicrous attempt at serious horror 	negative
, the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . 	positive
, doing its namesake proud 	positive
been a lighthearted comedy 	positive
been any easier to sit through than this hastily dubbed disaster 	negative
seems to be missing a great deal of the acerbic repartee of the play . 	negative
distracted 	negative
for the fine star performances 	positive
enigmatic features 	positive
is more fun than conan the barbarian 	positive
both the scenic splendor of the mountains 	positive
stiflingly unfunny and unoriginal mess 	negative
half-baked 	negative
irresponsible sandlerian 	negative
have been perfect for an old `` twilight zone '' episode 	positive
does n't have anything really interesting to say . 	negative
this is a movie full of grace 	positive
rip off that we were aware of 	negative
seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested 	negative
smacks of exhibitionism 	negative
the flash of rock videos fused with solid performances and eerie atmosphere . 	positive
big mistake . 	negative
're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it 's surprisingly old-fashioned . 	negative
packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film 	negative
under a rock 	negative
make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs . 	positive
overlong 	negative
... pays tribute to heroes the way julia roberts hands out awards -- with phony humility barely camouflaging grotesque narcissism . 	negative
, this is a film that takes a stand in favor of tradition and warmth . 	positive
is no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us 	negative
behind the project 	positive
the capable cast 	positive
passion , and genius 	positive
deliver again and again 	positive
one whose lessons are well worth revisiting as many times as possible 	positive
to protect your community from the dullest science fiction 	negative
the emotion or timelessness of disney 's great past , or 	positive
, loud , bang-the-drum 	positive
it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout . 	positive
that is funny , touching , smart and complicated 	positive
cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots 	positive
cinderella 	positive
do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people . 	negative
, spiteful idiots 	negative
`` the best disney movie since the lion king '' 	positive
a script ( by paul pender ) made of wood 	negative
not all that bad of a movie 	positive
a bomb 	negative
a wild ride with eight boarders from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival . 	positive
that woman 's doubts 	negative
is wickedly fun 	positive
the part where nothing 's happening , or the part where something 's happening 	negative
but this new jangle of noise , mayhem and stupidity must be a serious contender for the title . 	negative
repeated 	negative
taken the protagonists a full hour 	negative
smartly written motion picture 	positive
distinguished and thoughtful 	positive
chaiken ably balances real-time rhythms with propulsive incident . 	positive
it 's a loathsome movie , it really is and 	negative
makes little attempt to give voice to the other side 	negative
a web of dazzling entertainment 	positive
'll love it and probably want to see it twice 	positive
which director shekhar kapur supplies with tremendous skill 	positive
to be a bit of a cheat in the end 	negative
more traditionally plotted popcorn thriller 	positive
celebrates universal human nature 	positive
while dark water is n't a complete wash ( no pun intended ) , watched side-by-side with ringu , it ultimately comes off as a pale successor . 	negative
that proceeds from a stunningly unoriginal premise 	negative
makes the grade as tawdry trash 	negative
that 's good enough . 	positive
... a great , participatory spectator sport . ' 	positive
tug at your heart in ways that utterly transcend gender 	positive
hip-hop prison thriller of stupefying absurdity 	negative
felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11 	positive
most savagely hilarious social critics 	positive
emotionally malleable 	negative
are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all . 	negative
's really unclear 	negative
agreeably 	positive
sordid of human behavior on the screen 	negative
too bad to be good 	negative
a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little 	negative
looked like crap , 	negative
attractive men 	positive
's a road-trip drama with too many wrong turns 	negative
bears out as your typical junkie opera 	negative
layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work 	negative
like a tired tyco ad 	negative
a one-of-a-kind tour de force 	positive
deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill 	positive
a terrific date movie , whatever your orientation . 	positive
bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact 	negative
the courage of its convictions and 	positive
has its heart ( and its palate ) 	positive
unsatisfied 	negative
, but to his legend 	positive
as lively an account as seinfeld is deadpan . 	negative
's certainly laudable that the movie deals with hot-button issues in a comedic context 	positive
a kiss 	positive
can almost see mendes and company getting together before a single frame had been shot and collectively vowing , ` this is going to be something really good . 	positive
dead-on in election 	positive
and , 	positive
unusually dry-eyed , even analytical approach 	negative
has all the hallmarks of a movie designed strictly for children 's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting . 	negative
knows it 's won 	positive
hollywood has crafted a solid formula for successful animated movies , 	positive
to remain an unchanged dullard 	negative
vulgarity 	negative
rabbit-proof fence is a quest story as grand as the lord of the rings 	positive
, the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans . 	positive
compelling yarn 	positive
humorous and heartfelt , 	positive
a rather brilliant little cult item : 	positive
potentially just as rewarding 	positive
energetic and always surprising 	positive
overuse 	negative
never come up with an adequate reason why we should pay money for what we can get on television for free 	negative
make for great cinema 	positive
'll still have a good time 	positive
of flatly 	negative
pulse 	negative
makes a nice album 	positive
strong piece of work 	positive
your 20th outing shows off a lot of stamina and vitality , and get this 	positive
attempts , in vain , to prove that movie-star intensity can overcome bad hair design 	negative
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies 	positive
a lackluster script and substandard performances 	negative
suffers because of its many excesses 	negative
badly interlocked stories drowned by all too clever complexity . 	negative
garbage . 	negative
is funny and looks professional . 	positive
so-called satire 	negative
there 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one 	positive
tear-jerking 	positive
are faithful to melville 's plotline , they 	positive
a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two 	positive
one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . 	negative
definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with 	positive
fuss or noise 	negative
's not really funny 	negative
at once overly old-fashioned in its sudsy plotting and 	negative
the best thing 	positive
many definitions of ` time waster ' 	negative
five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before 	negative
celebrated wonder 	positive
heartwarming , nonjudgmental kind 	positive
fascination 	positive
fumbles the vital action sequences 	negative
easy , seductive 	positive
like me , think an action film disguised as a war tribute is disgusting to begin with 	negative
may also be the best sex comedy about environmental pollution ever made 	positive
at the absurdities and inconsistencies 	negative
the `` soon-to-be-forgettable '' section of the quirky rip-off prison 	negative
into its intriguing subject 	positive
all bluster and cliché 	negative
his personal obstacles 	positive
's still unusually crafty and intelligent for hollywood horror . 	positive
both refreshingly different 	positive
a wild ride of a movie that keeps throwing fastballs . 	positive
insults 	negative
excellent performances 	positive
nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises 	negative
, the film works - mostly due to its superior cast of characters . 	positive
like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy 	negative
above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm 	positive
the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful 	negative
loneliness and desperate grandiosity 	negative
his sweetness and vulnerability 	positive
will be upstaged by an avalanche of more appealing holiday-season product 	negative
the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games 	positive
is a gritty police thriller with all the dysfunctional family dynamics one could wish for . 	positive
remarkable new trick 	positive
most multilayered and sympathetic female characters 	positive
been worth caring about 	positive
's still terrible ! 	negative
with a chase to end all chases 	positive
by turns very dark and very funny . 	positive
never fails him 	positive
a few zingers aside , the writing is indifferent , and jordan brady 's direction is prosaic . 	negative
stylish and moody 	positive
episode ii -- 	positive
begins as a seven rip-off , 	negative
a cross between blow and boyz n the hood , this movie strives to be more , but does n't quite get there . 	negative
a family-oriented non-disney film that is actually funny without hitting below the belt 	positive
documentary to make the stones weep -- as shameful as it 	negative
even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness 	negative
produce adequate performances 	positive
trailer-trash 	negative
to a problem hollywood too long has ignored 	positive
you get the impression that writer and director burr steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools . 	negative
uses the last act to reel in the audience since its poignancy hooks us completely 	positive
pandering 	negative
love a disney pic 	positive
worthwhile environmental message 	positive
of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time 	negative
is one of the best-sustained ideas i have ever seen on the screen 	positive
it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one 	positive
a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder . 	positive
nimble shoulders 	positive
by its awkward structure and a final veering 	negative
analyze that '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original . 	negative
stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge . 	positive
much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all . 	negative
proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations 	negative
a good cast 	positive
the vital comic ingredient 	positive
has its moments 	positive
the tortured and self-conscious material 	negative
made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	negative
to anyone who loves both dance and cinema 	positive
no foundation for it 	negative
very funny , heartwarming film 	positive
completely serviceable and quickly forgettable 	negative
most remarkable not because of its epic scope , but because of the startling intimacy 	positive
an all-time low for kevin costner 	negative
resembles an outline for a '70s exploitation picture than the finished product . 	negative
manhattan , jennifer lopez 's most aggressive and most sincere attempt 	positive
to be released in imax format 	positive
the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life 	positive
good-time 	positive
sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it 	negative
enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , steal a glimpse . 	positive
evil 	negative
with miscalculations 	negative
the powerful success of read my lips with such provocative material shows why , after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers . 	positive
naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation . 	positive
're in luck 	positive
deserve the energy it takes to describe how bad it is 	negative
watching these two actors play against each other so intensely , but with restraint 	positive
over with 	negative
cheapen the overall effect . 	negative
that powerhouse of 19th-century prose 	positive
professional 	positive
his generation 's 	positive
there are enough high points to keep this from being a complete waste of time 	positive
fusty squareness 	negative
apparently , romantic comedy with a fresh point of view just does n't figure in the present hollywood program . 	negative
divine 	positive
like the rugrats movies , the wild thornberrys movie does n't offer much more than the series , 	negative
with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage 	positive
was as superficial as the forced new jersey lowbrow accent uma had 	negative
expects people to pay to see it 	negative
juiced with enough energy and excitement 	positive
the entire film is one big excuse to play one lewd scene after another . 	negative
compelling , gut-clutching piece 	positive
it 's tough to watch , but it 's a fantastic movie . 	positive
while the humor aspects of ` jason x ' were far more entertaining than i had expected 	positive
sweet and gentle 	positive
second chance to find love in the most unlikely place 	positive
jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology 	positive
lingering creepiness one 	negative
for those in search of something different , wendigo is a genuinely bone-chilling tale . 	positive
with familiar situations and repetitive scenes 	negative
this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers 	positive
'' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . 	positive
by the end you ca n't help but feel ` stoked . ' 	positive
vainly 	negative
a florid but ultimately vapid crime melodrama with lots of surface 	negative
the worst films of 2002 	negative
it 's that good . 	positive
of superficiality 	negative
properly intense , claustrophobic tale 	positive
contemporary chinese life that many outsiders will be surprised to know 	positive
himself funny 	positive
plays like clueless does south fork . 	negative
this year 's very best pictures 	positive
a glorified episode of `` 7th heaven 	negative
desperate for work and food 	negative
puts flimsy flicks like this behind bars 	negative
's still entertaining to watch the target practice 	positive
the good girl '' a film worth watching 	positive
that does n't clue you in that something 's horribly wrong 	negative
plays like an extended dialogue exercise in retard 101 . 	negative
shankman ... and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story . 	negative
unfolds with all the mounting tension of an expert thriller , 	positive
offers no new insight 	negative
that lends the setting the ethereal beauty of an asian landscape painting 	positive
for the art-house crowd 	positive
with all the sympathy , empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles . 	negative
... certainly an entertaining ride , despite many talky , slow scenes . 	positive
for that matter , shrek ) 	positive
sketch inspired by the works of john waters and todd solondz , rather than a fully developed story 	negative
venturesome , beautifully realized 	positive
from the characters 	positive
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst 	positive
van wilder does little that is actually funny with the material 	negative
you 're not merely watching history , you 're engulfed by it . 	positive
